Store_ID,Product_ID,Stock_On_Hand,Product_Cost,Product_Price,Inventory_Cost_Value,Inventory_Retail_Value,Potential_Profit,Total Units Sold,Average Daily Sales,Stock Coverage Days,Stock Risk,Business_Action
48,38,27,7.61,14.31,205.47,386.37,180.9,30,0.082191781,328.5,Healthy,MAINTAIN
48,124,28,4.81,9.52,134.68,266.56,131.88,35,0.095890411,292,Healthy,MAINTAIN
48,118,25,3.92,6.35,98,158.75,60.75,25,0.068493151,365,Healthy,MAINTAIN
48,2,41,8.36,15.54,342.76,637.14,294.38,33,0.090410959,453.4848485,Healthy,MAINTAIN
48,149,25,6.95,12.63,173.75,315.75,142,38,0.104109589,240.1315789,Healthy,MAINTAIN
48,139,29,6.09,11.45,176.61,332.05,155.44,32,0.087671233,330.78125,Healthy,MAINTAIN
48,70,4,34.98,55.51,139.92,222.04,82.12,9,0.024657534,162.2222222,Healthy,MAINTAIN
48,88,12,9.99,21.11,119.88,253.32,133.44,34,0.093150685,128.8235294,Healthy,MAINTAIN
48,3,22,7.93,11.1,174.46,244.2,69.74,37,0.101369863,217.027027,Healthy,MAINTAIN
48,74,21,13.65,26.88,286.65,564.48,277.83,24,0.065753425,319.375,Healthy,MAINTAIN
48,35,17,15.91,31.91,270.47,542.47,272,30,0.082191781,206.8333333,Healthy,MAINTAIN
48,64,12,11.27,21.95,135.24,263.4,128.16,37,0.101369863,118.3783784,Healthy,MAINTAIN
48,93,28,6.21,9.24,173.88,258.72,84.84,26,0.071232877,393.0769231,Healthy,MAINTAIN
48,131,22,15.25,32.12,335.5,706.64,371.14,29,0.079452055,276.8965517,Healthy,MAINTAIN
48,23,25,4.35,9.46,108.75,236.5,127.75,26,0.071232877,350.9615385,Healthy,MAINTAIN
48,49,26,8,13.59,208,353.34,145.34,47,0.128767123,201.9148936,Healthy,MAINTAIN
48,11,25,5.17,8.26,129.25,206.5,77.25,37,0.101369863,246.6216216,Healthy,MAINTAIN
48,103,28,7.89,12.43,220.92,348.04,127.12,49,0.134246575,208.5714286,Healthy,MAINTAIN
48,146,20,8.47,18.37,169.4,367.4,198,42,0.115068493,173.8095238,Healthy,MAINTAIN
48,66,24,8.66,13.54,207.84,324.96,117.12,23,0.063013699,380.8695652,Healthy,MAINTAIN
48,159,39,1.52,2.28,59.28,88.92,29.64,43,0.117808219,331.0465116,Healthy,MAINTAIN
48,5,9,21.51,29.41,193.59,264.69,71.1,14,0.038356164,234.6428571,Healthy,MAINTAIN
48,40,25,8.15,13.26,203.75,331.5,127.75,28,0.076712329,325.8928571,Healthy,MAINTAIN
48,15,25,6.69,12.49,167.25,312.25,145,22,0.060273973,414.7727273,Healthy,MAINTAIN
48,178,24,10.69,21.73,256.56,521.52,264.96,31,0.084931507,282.5806452,Healthy,MAINTAIN
48,87,35,3.73,5.33,130.55,186.55,56,53,0.145205479,241.0377358,Healthy,MAINTAIN
48,169,14,21.59,37.56,302.26,525.84,223.58,25,0.068493151,204.4,Healthy,MAINTAIN
48,101,21,15.33,29.26,321.93,614.46,292.53,22,0.060273973,348.4090909,Healthy,MAINTAIN
48,97,11,25.18,47.95,276.98,527.45,250.47,9,0.024657534,446.1111111,Healthy,MAINTAIN
48,140,24,13.12,18.66,314.88,447.84,132.96,32,0.087671233,273.75,Healthy,MAINTAIN
48,29,21,7.01,11.14,147.21,233.94,86.73,34,0.093150685,225.4411765,Healthy,MAINTAIN
48,84,27,7.56,15.84,204.12,427.68,223.56,18,0.049315068,547.5,Healthy,MAINTAIN
48,6,14,13.76,29.92,192.64,418.88,226.24,30,0.082191781,170.3333333,Healthy,MAINTAIN
48,18,23,7.69,13.26,176.87,304.98,128.11,40,0.109589041,209.875,Healthy,MAINTAIN
48,20,40,5.04,10.7,201.6,428,226.4,19,0.052054795,768.4210526,Healthy,MAINTAIN
48,75,14,19.52,36.86,273.28,516.04,242.76,28,0.076712329,182.5,Healthy,MAINTAIN
48,120,44,4.55,8.83,200.2,388.52,188.32,25,0.068493151,642.4,Healthy,MAINTAIN
48,77,31,5.23,7.24,162.13,224.44,62.31,18,0.049315068,628.6111111,Healthy,MAINTAIN
48,8,19,12.16,18.31,231.04,347.89,116.85,26,0.071232877,266.7307692,Healthy,MAINTAIN
48,144,26,10,15.8,260,410.8,150.8,35,0.095890411,271.1428571,Healthy,MAINTAIN
48,148,15,14.53,21.76,217.95,326.4,108.45,28,0.076712329,195.5357143,Healthy,MAINTAIN
48,107,23,9.09,16.73,209.07,384.79,175.72,31,0.084931507,270.8064516,Healthy,MAINTAIN
48,153,6,29,49.49,174,296.94,122.94,23,0.063013699,95.2173913,Healthy,MAINTAIN
48,45,31,8.85,15.88,274.35,492.28,217.93,43,0.117808219,263.1395349,Healthy,MAINTAIN
48,158,21,13.82,19.81,290.22,416.01,125.79,24,0.065753425,319.375,Healthy,MAINTAIN
48,43,33,11.01,21.98,363.33,725.34,362.01,16,0.043835616,752.8125,Healthy,MAINTAIN
48,163,12,19.94,35.45,239.28,425.4,186.12,15,0.04109589,292,Healthy,MAINTAIN
48,162,28,4.11,5.71,115.08,159.88,44.8,28,0.076712329,365,Healthy,MAINTAIN
48,121,31,5.55,10.39,172.05,322.09,150.04,23,0.063013699,491.9565217,Healthy,MAINTAIN
48,67,26,3.14,5,81.64,130,48.36,35,0.095890411,271.1428571,Healthy,MAINTAIN
48,136,37,3.23,5.98,119.51,221.26,101.75,55,0.150684932,245.5454545,Healthy,MAINTAIN
48,130,7,75.11,142.89,525.77,1000.23,474.46,18,0.049315068,141.9444444,Healthy,MAINTAIN
48,134,20,7.92,10.93,158.4,218.6,60.2,14,0.038356164,521.4285714,Healthy,MAINTAIN
48,62,31,7.16,11.72,221.96,363.32,141.36,30,0.082191781,377.1666667,Healthy,MAINTAIN
48,115,15,11.71,25.4,175.65,381,205.35,10,0.02739726,547.5,Healthy,MAINTAIN
48,78,17,6.61,12.24,112.37,208.08,95.71,26,0.071232877,238.6538462,Healthy,MAINTAIN
48,105,34,8.65,18.24,294.1,620.16,326.06,28,0.076712329,443.2142857,Healthy,MAINTAIN
48,119,21,10.15,21.78,213.15,457.38,244.23,55,0.150684932,139.3636364,Healthy,MAINTAIN
48,95,26,10.6,14.36,275.6,373.36,97.76,36,0.098630137,263.6111111,Healthy,MAINTAIN
48,89,29,10.41,17.05,301.89,494.45,192.56,39,0.106849315,271.4102564,Healthy,MAINTAIN
48,32,25,7.3,15.98,182.5,399.5,217,45,0.123287671,202.7777778,Healthy,MAINTAIN
48,7,25,6.97,10.49,174.25,262.25,88,27,0.073972603,337.962963,Healthy,MAINTAIN
48,110,27,5.63,7.72,152.01,208.44,56.43,56,0.153424658,175.9821429,Healthy,MAINTAIN
48,16,26,9.59,14.34,249.34,372.84,123.5,50,0.136986301,189.8,Healthy,MAINTAIN
48,109,26,12.73,20.22,330.98,525.72,194.74,25,0.068493151,379.6,Healthy,MAINTAIN
48,91,20,12.03,25.31,240.6,506.2,265.6,31,0.084931507,235.483871,Healthy,MAINTAIN
48,26,22,9.92,15.04,218.24,330.88,112.64,29,0.079452055,276.8965517,Healthy,MAINTAIN
48,102,27,11.33,20.77,305.91,560.79,254.88,27,0.073972603,365,Healthy,MAINTAIN
48,108,10,20.07,35.5,200.7,355,154.3,13,0.035616438,280.7692308,Healthy,MAINTAIN
48,172,28,12.47,26.43,349.16,740.04,390.88,41,0.112328767,249.2682927,Healthy,MAINTAIN
48,111,33,5.01,10.77,165.33,355.41,190.08,32,0.087671233,376.40625,Healthy,MAINTAIN
48,155,17,18.12,24.68,308.04,419.56,111.52,22,0.060273973,282.0454545,Healthy,MAINTAIN
48,164,34,4.1,8.52,139.4,289.68,150.28,40,0.109589041,310.25,Healthy,MAINTAIN
48,81,34,5.44,11.68,184.96,397.12,212.16,33,0.090410959,376.0606061,Healthy,MAINTAIN
48,180,26,6.63,13.5,172.38,351,178.62,35,0.095890411,271.1428571,Healthy,MAINTAIN
48,100,22,13.91,27.6,306.02,607.2,301.18,21,0.057534247,382.3809524,Healthy,MAINTAIN
48,60,27,10.42,18.59,281.34,501.93,220.59,25,0.068493151,394.2,Healthy,MAINTAIN
48,94,23,10.25,21.67,235.75,498.41,262.66,38,0.104109589,220.9210526,Healthy,MAINTAIN
48,30,20,16.14,29.23,322.8,584.6,261.8,28,0.076712329,260.7142857,Healthy,MAINTAIN
48,128,17,11.97,25.45,203.49,432.65,229.16,21,0.057534247,295.4761905,Healthy,MAINTAIN
49,136,41,3.23,5.98,132.43,245.18,112.75,58,0.15890411,258.0172414,Healthy,MAINTAIN
49,145,27,5.84,8.01,157.68,216.27,58.59,67,0.183561644,147.0895522,Healthy,MAINTAIN
49,110,28,5.63,7.72,157.64,216.16,58.52,71,0.194520548,143.943662,Healthy,MAINTAIN
49,179,19,5.72,11.37,108.68,216.03,107.35,49,0.134246575,141.5306122,Healthy,MAINTAIN
49,32,28,7.3,15.98,204.4,447.44,243.04,55,0.150684932,185.8181818,Healthy,MAINTAIN
49,62,24,7.16,11.72,171.84,281.28,109.44,53,0.145205479,165.2830189,Healthy,MAINTAIN
49,12,21,10.73,17.83,225.33,374.43,149.1,64,0.175342466,119.765625,Healthy,MAINTAIN
49,107,21,9.09,16.73,190.89,351.33,160.44,48,0.131506849,159.6875,Healthy,MAINTAIN
49,105,36,8.65,18.24,311.4,656.64,345.24,52,0.142465753,252.6923077,Healthy,MAINTAIN
49,106,17,10.89,20.54,185.13,349.18,164.05,47,0.128767123,132.0212766,Healthy,MAINTAIN
49,56,22,15.38,32.48,338.36,714.56,376.2,71,0.194520548,113.0985915,Healthy,MAINTAIN
49,55,34,9.52,19.39,323.68,659.26,335.58,69,0.189041096,179.8550725,Healthy,MAINTAIN
49,9,32,10.31,17.7,329.92,566.4,236.48,54,0.147945205,216.2962963,Healthy,MAINTAIN
49,69,19,9.33,13,177.27,247,69.73,45,0.123287671,154.1111111,Healthy,MAINTAIN
49,173,21,10.53,14.85,221.13,311.85,90.72,47,0.128767123,163.0851064,Healthy,MAINTAIN
49,125,21,16.37,27.1,343.77,569.1,225.33,53,0.145205479,144.6226415,Healthy,MAINTAIN
49,76,29,4.17,7.53,120.93,218.37,97.44,65,0.178082192,162.8461538,Healthy,MAINTAIN
49,63,32,8.26,14.79,264.32,473.28,208.96,43,0.117808219,271.627907,Healthy,MAINTAIN
49,27,24,8.47,14.23,203.28,341.52,138.24,55,0.150684932,159.2727273,Healthy,MAINTAIN
49,153,3,29,49.49,87,148.47,61.47,31,0.084931507,35.32258065,Healthy,MAINTAIN
49,8,29,12.16,18.31,352.64,530.99,178.35,47,0.128767123,225.212766,Healthy,MAINTAIN
49,19,19,8.96,12.36,170.24,234.84,64.6,44,0.120547945,157.6136364,Healthy,MAINTAIN
49,78,19,6.61,12.24,125.59,232.56,106.97,52,0.142465753,133.3653846,Healthy,MAINTAIN
49,113,33,7.98,10.88,263.34,359.04,95.7,75,0.205479452,160.6,Healthy,MAINTAIN
49,40,32,8.15,13.26,260.8,424.32,163.52,57,0.156164384,204.9122807,Healthy,MAINTAIN
49,152,15,14.95,29.56,224.25,443.4,219.15,53,0.145205479,103.3018868,Healthy,MAINTAIN
49,91,31,12.03,25.31,372.93,784.61,411.68,56,0.153424658,202.0535714,Healthy,MAINTAIN
49,18,34,7.69,13.26,261.46,450.84,189.38,64,0.175342466,193.90625,Healthy,MAINTAIN
49,112,28,11.77,25.43,329.56,712.04,382.48,38,0.104109589,268.9473684,Healthy,MAINTAIN
49,148,20,14.53,21.76,290.6,435.2,144.6,44,0.120547945,165.9090909,Healthy,MAINTAIN
49,49,33,8,13.59,264,448.47,184.47,59,0.161643836,204.1525424,Healthy,MAINTAIN
49,50,29,10.98,21.87,318.42,634.23,315.81,43,0.117808219,246.1627907,Healthy,MAINTAIN
49,81,32,5.44,11.68,174.08,373.76,199.68,66,0.180821918,176.969697,Healthy,MAINTAIN
49,80,23,9.37,14.04,215.51,322.92,107.41,62,0.169863014,135.4032258,Healthy,MAINTAIN
49,92,21,10.63,21.4,223.23,449.4,226.17,54,0.147945205,141.9444444,Healthy,MAINTAIN
49,131,17,15.25,32.12,259.25,546.04,286.79,32,0.087671233,193.90625,Healthy,MAINTAIN
49,157,21,11.52,20.2,241.92,424.2,182.28,51,0.139726027,150.2941176,Healthy,MAINTAIN
49,135,4,32.24,51.38,128.96,205.52,76.56,22,0.060273973,66.36363636,Healthy,MAINTAIN
49,139,22,6.09,11.45,133.98,251.9,117.92,47,0.128767123,170.8510638,Healthy,MAINTAIN
49,118,33,3.92,6.35,129.36,209.55,80.19,69,0.189041096,174.5652174,Healthy,MAINTAIN
49,170,30,4.57,8.29,137.1,248.7,111.6,75,0.205479452,146,Healthy,MAINTAIN
49,28,22,7.65,12.09,168.3,265.98,97.68,64,0.175342466,125.46875,Healthy,MAINTAIN
49,51,32,5.79,12.39,185.28,396.48,211.2,58,0.15890411,201.3793103,Healthy,MAINTAIN
49,143,31,2.96,6,91.76,186,94.24,50,0.136986301,226.3,Healthy,MAINTAIN
49,43,25,11.01,21.98,275.25,549.5,274.25,31,0.084931507,294.3548387,Healthy,MAINTAIN
49,120,41,4.55,8.83,186.55,362.03,175.48,35,0.095890411,427.5714286,Healthy,MAINTAIN
49,146,21,8.47,18.37,177.87,385.77,207.9,63,0.17260274,121.6666667,Healthy,MAINTAIN
49,180,21,6.63,13.5,139.23,283.5,144.27,81,0.221917808,94.62962963,Healthy,MAINTAIN
49,2,29,8.36,15.54,242.44,450.66,208.22,52,0.142465753,203.5576923,Healthy,MAINTAIN
49,11,31,5.17,8.26,160.27,256.06,95.79,54,0.147945205,209.537037,Healthy,MAINTAIN
49,4,29,7.93,16.54,229.97,479.66,249.69,50,0.136986301,211.7,Healthy,MAINTAIN
49,111,32,5.01,10.77,160.32,344.64,184.32,57,0.156164384,204.9122807,Healthy,MAINTAIN
49,169,16,21.59,37.56,345.44,600.96,255.52,19,0.052054795,307.3684211,Healthy,MAINTAIN
49,130,4,75.11,142.89,300.44,571.56,271.12,21,0.057534247,69.52380952,Healthy,MAINTAIN
49,167,24,9.38,20.16,225.12,483.84,258.72,44,0.120547945,199.0909091,Healthy,MAINTAIN
49,95,33,10.6,14.36,349.8,473.88,124.08,40,0.109589041,301.125,Healthy,MAINTAIN
49,161,17,22.15,41.86,376.55,711.62,335.07,35,0.095890411,177.2857143,Healthy,MAINTAIN
49,46,11,21.34,36.56,234.74,402.16,167.42,22,0.060273973,182.5,Healthy,MAINTAIN
49,47,14,9.47,15.31,132.58,214.34,81.76,49,0.134246575,104.2857143,Healthy,MAINTAIN
49,129,23,11.98,24.3,275.54,558.9,283.36,27,0.073972603,310.9259259,Healthy,MAINTAIN
49,75,16,19.52,36.86,312.32,589.76,277.44,35,0.095890411,166.8571429,Healthy,MAINTAIN
49,166,30,11.64,22.07,349.2,662.1,312.9,40,0.109589041,273.75,Healthy,MAINTAIN
49,26,33,9.92,15.04,327.36,496.32,168.96,74,0.202739726,162.7702703,Healthy,MAINTAIN
49,58,31,7.54,12.92,233.74,400.52,166.78,66,0.180821918,171.4393939,Healthy,MAINTAIN
49,149,20,6.95,12.63,139,252.6,113.6,49,0.134246575,148.9795918,Healthy,MAINTAIN
49,96,19,6.09,9.05,115.71,171.95,56.24,63,0.17260274,110.0793651,Healthy,MAINTAIN
49,123,20,9.32,19.53,186.4,390.6,204.2,52,0.142465753,140.3846154,Healthy,MAINTAIN
49,54,26,10.81,16.31,281.06,424.06,143,48,0.131506849,197.7083333,Healthy,MAINTAIN
49,159,33,1.52,2.28,50.16,75.24,25.08,39,0.106849315,308.8461538,Healthy,MAINTAIN
49,114,25,13.37,28.6,334.25,715,380.75,27,0.073972603,337.962963,Healthy,MAINTAIN
49,138,21,16.43,29.47,345.03,618.87,273.84,29,0.079452055,264.3103448,Healthy,MAINTAIN
49,147,19,11.91,20.22,226.29,384.18,157.89,42,0.115068493,165.1190476,Healthy,MAINTAIN
49,121,20,5.55,10.39,111,207.8,96.8,27,0.073972603,270.3703704,Healthy,MAINTAIN
49,175,33,6.53,9.47,215.49,312.51,97.02,49,0.134246575,245.8163265,Healthy,MAINTAIN
49,141,23,9.25,16.74,212.75,385.02,172.27,50,0.136986301,167.9,Healthy,MAINTAIN
49,65,29,10.4,22.55,301.6,653.95,352.35,59,0.161643836,179.4067797,Healthy,MAINTAIN
49,150,32,6.3,12.33,201.6,394.56,192.96,40,0.109589041,292,Healthy,MAINTAIN
49,89,22,10.41,17.05,229.02,375.1,146.08,66,0.180821918,121.6666667,Healthy,MAINTAIN
49,35,20,15.91,31.91,318.2,638.2,320,24,0.065753425,304.1666667,Healthy,MAINTAIN
49,37,30,5.69,11.86,170.7,355.8,185.1,78,0.21369863,140.3846154,Healthy,MAINTAIN
49,168,35,7.3,13.43,255.5,470.05,214.55,37,0.101369863,345.2702703,Healthy,MAINTAIN
49,44,28,6.33,11.57,177.24,323.96,146.72,73,0.2,140,Healthy,MAINTAIN
49,34,13,12.63,25.8,164.19,335.4,171.21,56,0.153424658,84.73214286,Healthy,MAINTAIN
49,1,28,11.86,23.39,332.08,654.92,322.84,50,0.136986301,204.4,Healthy,MAINTAIN
49,85,19,14.12,28.87,268.28,548.53,280.25,48,0.131506849,144.4791667,Healthy,MAINTAIN
49,172,26,12.47,26.43,324.22,687.18,362.96,45,0.123287671,210.8888889,Healthy,MAINTAIN
49,115,21,11.71,25.4,245.91,533.4,287.49,41,0.112328767,186.9512195,Healthy,MAINTAIN
49,20,38,5.04,10.7,191.52,406.6,215.08,43,0.117808219,322.5581395,Healthy,MAINTAIN
49,59,31,10.62,14.4,329.22,446.4,117.18,24,0.065753425,471.4583333,Healthy,MAINTAIN
49,33,26,6.22,8.43,161.72,219.18,57.46,67,0.183561644,141.641791,Healthy,MAINTAIN
49,133,26,5.9,10.87,153.4,282.62,129.22,52,0.142465753,182.5,Healthy,MAINTAIN
49,72,23,10.65,18.81,244.95,432.63,187.68,52,0.142465753,161.4423077,Healthy,MAINTAIN
49,116,21,8.67,17.99,182.07,377.79,195.72,64,0.175342466,119.765625,Healthy,MAINTAIN
49,128,23,11.97,25.45,275.31,585.35,310.04,32,0.087671233,262.34375,Healthy,MAINTAIN
49,71,27,8.12,11.96,219.24,322.92,103.68,72,0.197260274,136.875,Healthy,MAINTAIN
49,87,28,3.73,5.33,104.44,149.24,44.8,57,0.156164384,179.2982456,Healthy,MAINTAIN
49,174,33,6.41,10.39,211.53,342.87,131.34,45,0.123287671,267.6666667,Healthy,MAINTAIN
49,77,30,5.23,7.24,156.9,217.2,60.3,67,0.183561644,163.4328358,Healthy,MAINTAIN
49,142,37,6.31,11.94,233.47,441.78,208.31,71,0.194520548,190.2112676,Healthy,MAINTAIN
49,36,19,15.06,21.28,286.14,404.32,118.18,39,0.106849315,177.8205128,Healthy,MAINTAIN
49,171,29,8.3,17.99,240.7,521.71,281.01,49,0.134246575,216.0204082,Healthy,MAINTAIN
49,67,23,3.14,5,72.22,115,42.78,70,0.191780822,119.9285714,Healthy,MAINTAIN
49,17,25,6.49,12.54,162.25,313.5,151.25,19,0.052054795,480.2631579,Healthy,MAINTAIN
49,21,21,14.19,22.92,297.99,481.32,183.33,27,0.073972603,283.8888889,Healthy,MAINTAIN
49,163,14,19.94,35.45,279.16,496.3,217.14,33,0.090410959,154.8484848,Healthy,MAINTAIN
49,101,16,15.33,29.26,245.28,468.16,222.88,48,0.131506849,121.6666667,Healthy,MAINTAIN
49,134,28,7.92,10.93,221.76,306.04,84.28,51,0.139726027,200.3921569,Healthy,MAINTAIN
49,22,25,4.61,8.26,115.25,206.5,91.25,54,0.147945205,168.9814815,Healthy,MAINTAIN
49,73,22,16.92,26.26,372.24,577.72,205.48,73,0.2,110,Healthy,MAINTAIN
49,45,24,8.85,15.88,212.4,381.12,168.72,51,0.139726027,171.7647059,Healthy,MAINTAIN
50,28,28,7.65,12.09,214.2,338.52,124.32,45,0.123287671,227.1111111,Healthy,MAINTAIN
50,123,23,9.32,19.53,214.36,449.19,234.83,34,0.093150685,246.9117647,Healthy,MAINTAIN
50,82,23,21.17,31.05,486.91,714.15,227.24,30,0.082191781,279.8333333,Healthy,MAINTAIN
50,22,37,4.61,8.26,170.57,305.62,135.05,36,0.098630137,375.1388889,Healthy,MAINTAIN
50,135,5,32.24,51.38,161.2,256.9,95.7,19,0.052054795,96.05263158,Healthy,MAINTAIN
50,139,24,6.09,11.45,146.16,274.8,128.64,44,0.120547945,199.0909091,Healthy,MAINTAIN
50,10,42,3.15,5.03,132.3,211.26,78.96,23,0.063013699,666.5217391,Healthy,MAINTAIN
50,32,23,7.3,15.98,167.9,367.54,199.64,39,0.106849315,215.2564103,Healthy,MAINTAIN
50,9,23,10.31,17.7,237.13,407.1,169.97,30,0.082191781,279.8333333,Healthy,MAINTAIN
50,97,12,25.18,47.95,302.16,575.4,273.24,30,0.082191781,146,Healthy,MAINTAIN
50,175,22,6.53,9.47,143.66,208.34,64.68,31,0.084931507,259.0322581,Healthy,MAINTAIN
50,49,36,8,13.59,288,489.24,201.24,34,0.093150685,386.4705882,Healthy,MAINTAIN
50,67,42,3.14,5,131.88,210,78.12,49,0.134246575,312.8571429,Healthy,MAINTAIN
50,168,23,7.3,13.43,167.9,308.89,140.99,15,0.04109589,559.6666667,Healthy,MAINTAIN
50,78,30,6.61,12.24,198.3,367.2,168.9,28,0.076712329,391.0714286,Healthy,MAINTAIN
50,122,23,9.82,21.52,225.86,494.96,269.1,44,0.120547945,190.7954545,Healthy,MAINTAIN
50,155,14,18.12,24.68,253.68,345.52,91.84,28,0.076712329,182.5,Healthy,MAINTAIN
50,11,28,5.17,8.26,144.76,231.28,86.52,36,0.098630137,283.8888889,Healthy,MAINTAIN
50,118,24,3.92,6.35,94.08,152.4,58.32,34,0.093150685,257.6470588,Healthy,MAINTAIN
50,162,41,4.11,5.71,168.51,234.11,65.6,54,0.147945205,277.1296296,Healthy,MAINTAIN
50,138,10,16.43,29.47,164.3,294.7,130.4,28,0.076712329,130.3571429,Healthy,MAINTAIN
50,77,33,5.23,7.24,172.59,238.92,66.33,26,0.071232877,463.2692308,Healthy,MAINTAIN
50,98,20,11.71,18.04,234.2,360.8,126.6,23,0.063013699,317.3913043,Healthy,MAINTAIN
50,91,25,12.03,25.31,300.75,632.75,332,23,0.063013699,396.7391304,Healthy,MAINTAIN
50,125,14,16.37,27.1,229.18,379.4,150.22,37,0.101369863,138.1081081,Healthy,MAINTAIN
50,178,23,10.69,21.73,245.87,499.79,253.92,38,0.104109589,220.9210526,Healthy,MAINTAIN
50,180,21,6.63,13.5,139.23,283.5,144.27,57,0.156164384,134.4736842,Healthy,MAINTAIN
50,146,29,8.47,18.37,245.63,532.73,287.1,28,0.076712329,378.0357143,Healthy,MAINTAIN
50,133,22,5.9,10.87,129.8,239.14,109.34,55,0.150684932,146,Healthy,MAINTAIN
50,57,32,6.13,9.46,196.16,302.72,106.56,29,0.079452055,402.7586207,Healthy,MAINTAIN
50,152,14,14.95,29.56,209.3,413.84,204.54,20,0.054794521,255.5,Healthy,MAINTAIN
50,58,19,7.54,12.92,143.26,245.48,102.22,44,0.120547945,157.6136364,Healthy,MAINTAIN
50,71,26,8.12,11.96,211.12,310.96,99.84,26,0.071232877,365,Healthy,MAINTAIN
50,120,29,4.55,8.83,131.95,256.07,124.12,28,0.076712329,378.0357143,Healthy,MAINTAIN
50,172,31,12.47,26.43,386.57,819.33,432.76,20,0.054794521,565.75,Healthy,MAINTAIN
50,110,30,5.63,7.72,168.9,231.6,62.7,18,0.049315068,608.3333333,Healthy,MAINTAIN
50,56,20,15.38,32.48,307.6,649.6,342,27,0.073972603,270.3703704,Healthy,MAINTAIN
50,42,16,19.03,33.33,304.48,533.28,228.8,34,0.093150685,171.7647059,Healthy,MAINTAIN
50,72,25,10.65,18.81,266.25,470.25,204,30,0.082191781,304.1666667,Healthy,MAINTAIN
50,147,30,11.91,20.22,357.3,606.6,249.3,42,0.115068493,260.7142857,Healthy,MAINTAIN
50,161,10,22.15,41.86,221.5,418.6,197.1,13,0.035616438,280.7692308,Healthy,MAINTAIN
50,51,35,5.79,12.39,202.65,433.65,231,51,0.139726027,250.4901961,Healthy,MAINTAIN
50,111,32,5.01,10.77,160.32,344.64,184.32,31,0.084931507,376.7741935,Healthy,MAINTAIN
50,115,23,11.71,25.4,269.33,584.2,314.87,30,0.082191781,279.8333333,Healthy,MAINTAIN
50,14,35,7.97,14.24,278.95,498.4,219.45,53,0.145205479,241.0377358,Healthy,MAINTAIN
50,6,25,13.76,29.92,344,748,404,29,0.079452055,314.6551724,Healthy,MAINTAIN
50,90,31,13.87,22.84,429.97,708.04,278.07,25,0.068493151,452.6,Healthy,MAINTAIN
50,142,28,6.31,11.94,176.68,334.32,157.64,15,0.04109589,681.3333333,Healthy,MAINTAIN
50,41,18,14.11,29.69,253.98,534.42,280.44,12,0.032876712,547.5,Healthy,MAINTAIN
50,59,23,10.62,14.4,244.26,331.2,86.94,31,0.084931507,270.8064516,Healthy,MAINTAIN
50,93,32,6.21,9.24,198.72,295.68,96.96,29,0.079452055,402.7586207,Healthy,MAINTAIN
50,43,29,11.01,21.98,319.29,637.42,318.13,22,0.060273973,481.1363636,Healthy,MAINTAIN
50,128,20,11.97,25.45,239.4,509,269.6,22,0.060273973,331.8181818,Healthy,MAINTAIN
50,45,27,8.85,15.88,238.95,428.76,189.81,18,0.049315068,547.5,Healthy,MAINTAIN
50,166,22,11.64,22.07,256.08,485.54,229.46,31,0.084931507,259.0322581,Healthy,MAINTAIN
50,85,21,14.12,28.87,296.52,606.27,309.75,25,0.068493151,306.6,Healthy,MAINTAIN
50,79,26,3.85,7.31,100.1,190.06,89.96,39,0.106849315,243.3333333,Healthy,MAINTAIN
50,86,30,4.59,8.36,137.7,250.8,113.1,35,0.095890411,312.8571429,Healthy,MAINTAIN
50,163,15,19.94,35.45,299.1,531.75,232.65,13,0.035616438,421.1538462,Healthy,MAINTAIN
50,46,11,21.34,36.56,234.74,402.16,167.42,18,0.049315068,223.0555556,Healthy,MAINTAIN
50,17,27,6.49,12.54,175.23,338.58,163.35,53,0.145205479,185.9433962,Healthy,MAINTAIN
50,70,8,34.98,55.51,279.84,444.08,164.24,19,0.052054795,153.6842105,Healthy,MAINTAIN
50,130,4,75.11,142.89,300.44,571.56,271.12,13,0.035616438,112.3076923,Healthy,MAINTAIN
50,8,26,12.16,18.31,316.16,476.06,159.9,47,0.128767123,201.9148936,Healthy,MAINTAIN
50,69,25,9.33,13,233.25,325,91.75,33,0.090410959,276.5151515,Healthy,MAINTAIN
50,114,21,13.37,28.6,280.77,600.6,319.83,45,0.123287671,170.3333333,Healthy,MAINTAIN
50,154,13,15.92,24.84,206.96,322.92,115.96,16,0.043835616,296.5625,Healthy,MAINTAIN
50,5,20,21.51,29.41,430.2,588.2,158,18,0.049315068,405.5555556,Healthy,MAINTAIN
50,4,31,7.93,16.54,245.83,512.74,266.91,19,0.052054795,595.5263158,Healthy,MAINTAIN
50,96,26,6.09,9.05,158.34,235.3,76.96,26,0.071232877,365,Healthy,MAINTAIN
50,53,29,14.93,30.35,432.97,880.15,447.18,34,0.093150685,311.3235294,Healthy,MAINTAIN
50,156,18,6.12,8.87,110.16,159.66,49.5,60,0.164383562,109.5,Healthy,MAINTAIN
50,39,20,6.93,11.19,138.6,223.8,85.2,27,0.073972603,270.3703704,Healthy,MAINTAIN
50,104,23,5.96,9.28,137.08,213.44,76.36,24,0.065753425,349.7916667,Healthy,MAINTAIN
50,60,30,10.42,18.59,312.6,557.7,245.1,29,0.079452055,377.5862069,Healthy,MAINTAIN
50,35,19,15.91,31.91,302.29,606.29,304,16,0.043835616,433.4375,Healthy,MAINTAIN
